name,server_name,server_id
Sun Vivillon,Shinchan's garden,1194903553899237477
Ocean Vivillon,Shinchan's garden,1194903553899237477
Jungle Vivillon,Shinchan's garden,1194903553899237477
Fancy Vivillon,Shinchan's garden,1194903553899237477
Poké Ball Vivillon,Shinchan's garden,1194903553899237477
Summer Deerling,Shinchan's garden,1194903553899237477
Autumn Deerling,Shinchan's garden,1194903553899237477
Winter Deerling,Shinchan's garden,1194903553899237477
Summer Sawsbuck,Shinchan's garden,1194903553899237477
Autumn Sawsbuck,Shinchan's garden,1194903553899237477
Winter Sawsbuck,Shinchan's garden,1194903553899237477
Neutral Xerneas,Shinchan's garden,1194903553899237477
Bug Arceus,Shinchan's garden,1194903553899237477
Dark Arceus,Shinchan's garden,1194903553899237477
Dragon Arceus,Shinchan's garden,1194903553899237477
Electric Arceus,Shinchan's garden,1194903553899237477
Fighting Arceus,Shinchan's garden,1194903553899237477
Fire Arceus,Shinchan's garden,1194903553899237477
Flying Arceus,White Devil,1210894845410017380
Ghost Arceus,White Devil,1210894845410017380
Grass Arceus,White Devil,1210894845410017380
Ground Arceus,White Devil,1210894845410017380
Ice Arceus,White Devil,1210894845410017380
Poison Arceus,White Devil,1210894845410017380
Psychic Arceus,White Devil,1210894845410017380
Rock Arceus,White Devil,1210894845410017380
Steel Arceus,White Devil,1210894845410017380
Water Arceus,White Devil,1210894845410017380
Fairy Arceus,White Devil,1210894845410017380
Bug Silvally,White Devil,1210894845410017380
Dark Silvally,White Devil,1210894845410017380
Dragon Silvally,White Devil,1210894845410017380
Electric Silvally,White Devil,1210894845410017380
Fighting Silvally,White Devil,1210894845410017380
Fire Silvally,White Devil,1210894845410017380
Flying Silvally,White Devil,1210894845410017380
Ghost Silvally,White Devil,1210894845410017380
Grass Silvally,White Devil,1210894845410017380
Ground Silvally,White Devil,1210894845410017380
Ice Silvally,White Devil,1210894845410017380
Poison Silvally,White Devil,1210894845410017380
Psychic Silvally,White Devil,1210894845410017380
Rock Silvally,White Devil,1210894845410017380
Steel Silvally,White Devil,1210894845410017380
Water Silvally,White Devil,1210894845410017380
Fairy Silvally,White Devil,1210894845410017380
Heart Trim Furfrou,White Devil,1210894845410017380
Star Trim Furfrou,White Devil,1210894845410017380
Diamond Trim Furfrou,White Devil,1210894845410017380
Debutante Trim Furfrou,White Devil,1210894845410017380
Matron Trim Furfrou,White Devil,1210894845410017380
Dandy Trim Furfrou,White Devil,1210894845410017380
La Reine Trim Furfrou,White Devil,1210894845410017380
Kabuki Trim Furfrou,White Devil,1210894845410017380
Pharaoh Trim Furfrou,White Devil,1210894845410017380
Vanilla Cream Berry Sweet Alcremie,White Devil,1210894845410017380
Vanilla Cream Love Sweet Alcremie,White Devil,1210894845410017380
Vanilla Cream Star Sweet Alcremie,White Devil,1210894845410017380
Vanilla Cream Clover Sweet Alcremie,White Devil,1210894845410017380
Vanilla Cream Flower Sweet Alcremie,White Devil,1210894845410017380
Vanilla Cream Ribbon Sweet Alcremie,White Devil,1210894845410017380
Sandy Burmy,Jessie dreamland,1195296427916673105
Trash Burmy,Jessie dreamland,1195296427916673105
Zygarde Cell,Jessie dreamland,1195296427916673105
Zygarde Core,Jessie dreamland,1195296427916673105
Zenith Marshadow,Jessie dreamland,1195296427916673105
Battle Cyclizar,Jessie dreamland,1195296427916673105
Ride Cyclizar,Jessie dreamland,1195296427916673105
High-speed Flight Configuration Genesect,Jessie dreamland,1195296427916673105
Rotom Pokédex,Jessie dreamland,1195296427916673105
Rotom Phone,Jessie dreamland,1195296427916673105
Rotom Drone,Jessie dreamland,1195296427916673105
Violet Core Minior,Jessie dreamland,1195296427916673105
